iter	Passed	Remaining
259	5688	10830
260	5710	10809
261	5733	10787
262	5755	10766
263	5775	10742
264	5801	10726
265	5820	10699
266	5841	10676
267	5858	10646
268	5880	10623
269	5899	10597
270	5919	10571
271	5939	10547
272	5961	10525
273	5982	10501
274	6001	10475
275	6018	10445
276	6041	10424
277	6061	10400
278	6087	10386
279	6110	10365
280	6130	10340
281	6153	10320
282	6174	10297
283	6195	10275
284	6215	10250
285	6236	10227
286	6256	10202
287	6278	10180
288	6300	10158
289	6325	10143
290	6346	10120
291	6366	10095
292	6389	10075
293	6411	10053
294	6430	10027
295	6451	10003
296	6473	9981
297	6490	9952
298	6510	9929
299	6530	9904
300	6552	9882
301	6574	9862
302	6594	9837
303	6616	9816
304	6638	9794
305	6658	9770
306	6679	9747
307	6701	9725
308	6723	9703
309	6743	9680
310	6765	9658
311	6785	9634
312	6807	9613
313	6828	9590
314	6848	9565
315	6868	9541
316	6887	9516
317	6912	9499
318	6934	9477
319	6955	9455
320	6978	9435
321	6996	9408
322	7015	9382
323	7032	9355
324	7054	9333
325	7075	9310
326	7096	9288
327	7115	9262
328	7134	9238
329	7159	9219
330	7180	9198
331	7204	9179
332	7226	9157
333	7246	9133
334	7267	9111
335	7291	9092
336	7313	9071
337	7335	9049
338	7355	9026
339	7376	9003
340	7398	8981
341	7420	8961
342	7440	8937
343	7464	8918
344	7487	8897
345	7507	8874
346	7529	8853
347	7552	8833
348	7572	8809
349	7595	8789
350	7618	8769
351	7639	8746
352	7662	8725
353	7681	8701
354	7700	8677
355	7722	8654
356	7743	8632
357	7766	8612
358	7786	8588
359	7807	8566
360	7829	8544
361	7850	8522
362	7873	8502
363	7891	8476
364	7911	8453
365	7931	8429
366	7951	8406
367	7970	8382
368	7991	8359
369	8012	8337
370	8032	8314
371	8051	8289
372	8072	8267
373	8093	8244
374	8115	8223
375	8136	8201
376	8158	8180
377	8178	8156
378	8203	8138
379	8223	8115
380	8249	8098
381	8271	8076
382	8291	8053
383	8314	8032
384	8332	8008
385	8352	7984
386	8371	7960
387	8391	7937
388	8413	7916
389	8433	7892
390	8452	7868
391	8473	7846
392	8494	7824
393	8513	7800
394	8534	7777
395	8555	7756
396	8575	7733
397	8602	7716
398	8625	7695
399	8645	7673
400	8665	7650
401	8690	7631
402	8711	7608
403	8730	7585
