iter	Passed	Remaining
403	9401	21990
404	9427	21973
405	9456	21963
406	9474	21927
407	9502	21915
408	9528	21899
409	9552	21878
410	9581	21867
411	9603	21841
412	9629	21822
413	9646	21786
414	9674	21773
415	9691	21736
416	9724	21734
417	9756	21730
418	9787	21724
419	9813	21706
420	9837	21684
421	9867	21676
422	9899	21671
423	9920	21643
424	9939	21609
425	9958	21576
426	9987	21564
427	10011	21542
428	10031	21512
429	10049	21476
430	10070	21449
431	10096	21432
432	10123	21415
433	10140	21378
434	10168	21365
435	10186	21330
436	10227	21344
437	10263	21346
438	10293	21336
439	10315	21310
440	10347	21304
441	10370	21279
442	10401	21272
443	10424	21247
444	10453	21235
445	10479	21218
446	10506	21201
447	10528	21173
448	10552	21152
449	10574	21125
450	10605	21116
451	10633	21102
452	10649	21064
453	10680	21054
454	10707	21037
455	10730	21014
456	10749	20981
457	10771	20954
458	10788	20919
459	10812	20896
460	10831	20864
461	10856	20844
462	10880	20820
463	10898	20786
464	10924	20767
465	10950	20749
466	10973	20724
467	10998	20705
468	11023	20684
469	11044	20655
470	11072	20640
471	11097	20619
472	11125	20603
473	11151	20585
474	11185	20580
475	11211	20562
476	11241	20550
477	11262	20523
478	11288	20503
479	11308	20472
480	11325	20438
481	11348	20412
482	11373	20392
483	11396	20367
484	11426	20355
485	11458	20346
486	11484	20327
487	11504	20298
488	11530	20278
489	11557	20261
490	11585	20244
491	11610	20224
492	11639	20209
493	11655	20173
494	11680	20152
495	11698	20119
496	11724	20099
497	11752	20083
498	11769	20049
499	11791	20021
500	11810	19989
501	11827	19956
502	11850	19931
503	11878	19915
504	11895	19880
505	11922	19863
506	11936	19823
507	11968	19813
508	11997	19798
509	12032	19794
510	12064	19784
511	12094	19771
512	12115	19743
513	12138	19719
514	12155	19684
515	12174	19654
516	12207	19645
517	12230	19620
518	12246	19585
519	12275	19569
520	12295	19541
521	12313	19508
522	12336	19483
523	12356	19454
524	12377	19427
525	12396	19396
526	12424	19379
527	12442	19346
528	12462	19318
529	12487	19296
530	12507	19267
531	12525	19235
532	12545	19206
533	12573	19190
534	12607	19182
535	12629	19155
536	12659	19143
537	12683	19120
538	12706	19095
539	12736	19080
540	12761	19059
541	12780	19029
542	12807	19011
543	12832	18989
544	12850	18956
545	12874	18934
546	12896	18908
547	12930	18899
548	12951	18873
549	12980	18856
550	13014	18848
551	13050	18842
552	13075	18821
553	13098	18797
554	13125	18778
