iter	Passed	Remaining
405	7487	2139
406	7518	2124
407	7537	2105
408	7550	2086
409	7562	2065
410	7581	2047
411	7599	2028
412	7616	2010
413	7628	1990
414	7642	1970
415	7653	1950
416	7666	1930
417	7678	1910
418	7691	1890
419	7707	1871
420	7720	1852
421	7733	1832
422	7744	1812
423	7757	1793
424	7774	1774
425	7791	1755
426	7804	1736
427	7817	1716
428	7830	1697
429	7846	1678
430	7863	1660
431	7880	1641
432	7897	1623
433	7921	1606
434	7945	1589
435	7958	1569
436	7982	1552
437	7994	1533
438	8005	1513
439	8027	1496
440	8049	1478
441	8064	1459
442	8082	1441
443	8101	1423
444	8118	1404
445	8137	1386
446	8150	1367
447	8162	1348
448	8175	1329
449	8187	1310
450	8201	1291
451	8224	1273
452	8242	1255
453	8260	1237
454	8275	1218
455	8288	1199
456	8301	1180
457	8314	1161
458	8337	1144
459	8353	1125
460	8372	1107
461	8393	1090
462	8414	1072
463	8435	1054
464	8452	1036
465	8476	1018
466	8500	1001
467	8515	982
468	8529	963
469	8557	946
470	8577	928
471	8594	910
472	8608	891
473	8624	873
474	8645	855
475	8665	837
476	8684	819
477	8701	801
478	8714	782
479	8727	763
480	8740	745
481	8760	727
482	8773	708
483	8786	689
484	8799	671
485	8817	653
486	8833	634
487	8849	616
488	8861	597
489	8873	579
490	8888	561
491	8906	543
492	8923	524
493	8936	506
494	8949	488
495	8970	470
496	8988	452
497	9016	434
498	9055	417
499	9068	399
500	9087	380
501	9101	362
502	9115	344
503	9127	325
504	9139	307
505	9154	289
506	9173	271
507	9192	253
508	9209	235
509	9226	217
510	9244	199
511	9260	180
512	9272	162
513	9284	144
514	9298	126
515	9316	108
516	9345	90
517	9365	72
518	9383	54
519	9401	36
520	9417	18
521	9430	0
