iter	F1	Logloss
0	0.02277432712	0.6687606375
1	0.02277432712	0.6480410747
2	0.02379720641	0.6287923815
3	0.0207253886	0.6112520688
4	0.01352054082	0.5925786796
5	0.02379720641	0.5766903841
6	0.01764400623	0.5617942786
7	0.01558441558	0.5471283217
8	0.02991232594	0.5325957631
9	0.02685950413	0.5197595433
10	0.02583979328	0.5082876068
11	0.02583979328	0.496617663
12	0.02379720641	0.4866586571
13	0.02277432712	0.4769838672
14	0.01969932608	0.4680194455
15	0.01661474559	0.4594153921
16	0.02685950413	0.4509990009
17	0.02787816211	0.4430922669
18	0.02787816211	0.434382875
19	0.02685950413	0.4273955247
20	0.02889576883	0.4201811685
21	0.02787816211	0.4141007275
22	0.02991232594	0.4082320444
23	0.02889576883	0.4026305805
24	0.02379720641	0.3975167541
25	0.02685950413	0.3921131699
26	0.02991232594	0.3869931252
27	0.02481902792	0.3828881208
28	0.02481902792	0.3790257516
29	0.02379720641	0.3749677429
30	0.02481902792	0.3713978934
31	0.02481902792	0.3681536431
32	0.02481902792	0.3642156448
33	0.0217503884	0.3606308351
34	0.0207253886	0.3577873337
35	0.0207253886	0.3550404077
36	0.01764400623	0.3523620467
37	0.01764400623	0.3500504513
38	0.01867219917	0.3478635648
39	0.01764400623	0.3458099102
40	0.01867219917	0.3434008228
41	0.01867219917	0.3405595626
42	0.01867219917	0.338342416
43	0.01969932608	0.3366060519
44	0.01969932608	0.334581411
45	0.01969932608	0.3328527651
46	0.02277432712	0.3311640149
47	0.02277432712	0.3297715884
48	0.02277432712	0.327664795
49	0.03092783505	0.3262555574
50	0.03092783505	0.3247602867
51	0.03092783505	0.3231708729
52	0.03497942387	0.3219860778
53	0.03497942387	0.3206536422
54	0.03497942387	0.3196297105
55	0.03497942387	0.3177702644
56	0.03497942387	0.3165279812
57	0.03497942387	0.3153295917
58	0.03497942387	0.3145237107
59	0.04602255368	0.3133191523
60	0.04201760479	0.312595476
61	0.04602255368	0.3115061019
62	0.04201760479	0.3107373853
63	0.04602255368	0.3100584282
64	0.05297673569	0.3090367264
65	0.06380752263	0.3083012474
66	0.06380752263	0.3076011375
67	0.06380752263	0.3071417517
68	0.06478753146	0.3066098108
69	0.06576654873	0.3059197573
70	0.06478753146	0.3053502619
71	0.07550251471	0.3045550549
72	0.07936951288	0.3040113472
73	0.07936951288	0.3032170743
74	0.08705707481	0.3020948469
75	0.08992406832	0.3009952554
