iter	F1	Logloss
136	0.1728775523	0.1774838334
137	0.1754915017	0.177106591
138	0.1754915017	0.1771020115
139	0.1763611569	0.1769387248
140	0.1772299835	0.1765987845
141	0.1772299835	0.1765842529
142	0.1780979826	0.1765539225
143	0.1789651554	0.1763254134
144	0.1797469119	0.1758548549
145	0.1797469119	0.1758532255
146	0.1797469119	0.1758240974
147	0.1823399181	0.1750860355
148	0.1849255472	0.1746865176
149	0.1849255472	0.1746409476
150	0.1858729327	0.1741918435
151	0.1858729327	0.1736295188
152	0.1867327217	0.1729762627
153	0.1867327217	0.1728018344
154	0.1875916962	0.1722990629
155	0.1884498572	0.1719773415
156	0.1884498572	0.1719669355
157	0.1893072059	0.1714152039
158	0.1910194712	0.1705089059
159	0.1953771661	0.1698061719
160	0.1986847597	0.1691993259
161	0.2038536392	0.1682608916
162	0.2055393873	0.1671718725
163	0.2063810753	0.1667487309
164	0.2097399461	0.166115739
165	0.2105776991	0.165597511
166	0.2130862603	0.1647091613
167	0.215587798	0.1642184799
168	0.2189123068	0.1632614875
169	0.2230505632	0.1626768292
170	0.2263473484	0.162057679
171	0.2271696342	0.1620032976
172	0.2279911579	0.1615143345
173	0.2312696528	0.16108026
174	0.2320873819	0.1604802245
175	0.2329043552	0.1596709568
176	0.2369779219	0.1591096626
177	0.2386020947	0.1584989341
178	0.2386020947	0.1580280274
179	0.2386020947	0.1571652938
180	0.2394130594	0.1566516301
181	0.2410327507	0.1560541976
182	0.2434567075	0.1554232171
183	0.2442632092	0.1546997527
184	0.2506886589	0.1537832031
185	0.2522876795	0.1532047485
186	0.2538837796	0.1525191566
187	0.2578613044	0.1519999906
188	0.260239133	0.1512741192
189	0.2618207493	0.1509660866
190	0.2618207493	0.1504170276
191	0.2641877892	0.1499423107
192	0.2657622374	0.1496372355
193	0.266548391	0.1493426223
194	0.2696858906	0.148960656
195	0.272031572	0.1483966067
196	0.272031572	0.1474733709
197	0.276703907	0.1469140474
198	0.278255742	0.1461672309
199	0.2798047847	0.1457554777
200	0.2805782613	0.1451540306
201	0.2836652243	0.1446047282
202	0.2875083756	0.1441389805
203	0.2898060162	0.1437605612
204	0.2959030231	0.1432011148
205	0.2989352532	0.1426433653
206	0.3034634192	0.1422314481
207	0.3034634192	0.1416171347
208	0.3049674554	0.1411178651
209	0.3064688272	0.1407536165
210	0.3078328004	0.1402283859
211	0.3078328004	0.139648811
212	0.3079675416	0.1392556573
213	0.3117027482	0.1389012835
214	0.3152841052	0.1379794177
215	0.316025628	0.1374374868
216	0.3175067171	0.1368902439
217	0.3182462851	0.1363324432
218	0.3204610932	0.1359179426
219	0.3219343939	0.1354170838
220	0.3248732544	0.1350341683
221	0.3292622948	0.1342357038
222	0.3321755665	0.1337557219
223	0.3372494192	0.1333102132
224	0.340280964	0.132975452
225	0.3431574537	0.1324744361
226	0.346739075	0.1319911841
227	0.3495932422	0.1317014436
228	0.3503052448	0.1312140711
229	0.3559792261	0.1309028697
230	0.3559792261	0.1303336889
231	0.3588016055	0.1300511223
232	0.3616143108	0.1295215886
233	0.3658153385	0.1289879201
234	0.3679077837	0.1283449885
235	0.3686040752	0.1280004804
236	0.3741530918	0.1275103107
237	0.3748440658	0.1271222852
238	0.3769134684	0.1263875099
239	0.3782901447	0.1258358958
240	0.3810365031	0.125463049
241	0.3830901754	0.124979421
242	0.3844563981	0.1245973582
243	0.3885412483	0.1240277161
244	0.3885412483	0.1237622419
245	0.3946299386	0.1232877164
246	0.3959767377	0.1230209758
247	0.3998381176	0.1227478019
248	0.4011755045	0.1223268265
249	0.4051742858	0.1220267455
250	0.4051742858	0.1217210666
251	0.4078290461	0.1213544444
252	0.4117946559	0.1210218517
253	0.4144274394	0.1206499328
254	0.4145974065	0.1203590239
255	0.4145974065	0.1200443965
256	0.4152544379	0.1194545051
257	0.4165668683	0.1191086909
258	0.4185314431	0.118755759
259	0.4230965476	0.1184230081
260	0.4274615014	0.1179930244
261	0.4306866027	0.1175661921
262	0.4326153215	0.1173148893
263	0.4332571747	0.11686205
264	0.4345393052	0.1163709949
265	0.4364585714	0.1159960806
266	0.4377354698	0.1155252234
267	0.4440888048	0.1150864929
268	0.4453532759	0.114785622
269	0.4491343877	0.1143174698
270	0.4485054801	0.1140456297
271	0.4530783878	0.1137056785
272	0.454771695	0.1134639071
273	0.4580685009	0.1130196668
274	0.4586900023	0.112733398
275	0.460551504	0.112139315
276	0.4617900091	0.1117714674
277	0.463026523	0.1113575167
278	0.4667241656	0.1109946354
279	0.4691793923	0.110798895
280	0.4716267685	0.1104855211
281	0.4716267685	0.110245205
282	0.4746750062	0.1098080721
283	0.4777111091	0.109447968
284	0.4783168799	0.1091051127
285	0.4807351495	0.1088264512
286	0.4831457451	0.1085152763
287	0.4849486776	0.1081463638
288	0.4873459311	0.1077812394
289	0.4879440596	0.1074554762
290	0.4905234168	0.1072495968
291	0.4911193437	0.1068580703
292	0.4934983537	0.1065954949
293	0.4964615874	0.1060386061
294	0.4982339389	0.1057842333
295	0.5005905845	0.1055203263
296	0.5023532206	0.1051537626
297	0.508198861	0.104710205
298	0.5087809162	0.104578387
299	0.509943665	0.104181459
300	0.5116843923	0.1039173313
301	0.5128426195	0.103573475
302	0.5157303158	0.1033351751
303	0.5157303158	0.103088232
304	0.5168822567	0.1027774311
305	0.5174575569	0.102497501
306	0.5186068194	0.1021967471
307	0.5203273762	0.1018671449
308	0.5214721954	0.1014799927
309	0.5226152445	0.1011885027
310	0.5231861065	0.1008885652
311	0.5248960486	0.1006505045
312	0.5260338119	0.1003261592
313	0.5283040812	0.1001090475
314	0.5305673676	0.09991556967
315	0.5322602694	0.09958588596
316	0.5356343976	0.09938793901
317	0.5356343976	0.09911022153
318	0.5378752112	0.09881920969
319	0.5384343434	0.09855585231
320	0.5389930482	0.09839609276
321	0.5417801771	0.09819951573
322	0.5440022355	0.09801582501
323	0.5445566923	0.09771525434
324	0.5473226545	0.09734235377
325	0.5482201318	0.0969031088
326	0.5506279634	0.09654510047
327	0.554465197	0.0962598056
328	0.5564409228	0.09598282703
329	0.5569856665	0.09565366264
330	0.5591605363	0.09534289156
331	0.5597032297	0.09514993043
332	0.5616609683	0.09491773279
333	0.5622015007	0.09463125592
334	0.5648980797	0.09431214494
335	0.5670480712	0.09384590791
336	0.5670480712	0.09359294963
337	0.5702610068	0.09327892393
338	0.5707950958	0.09304641785
339	0.5718620776	0.09283568165
340	0.5747344015	0.09265821643
341	0.5750534857	0.09227458293
342	0.5768561388	0.09200478696
343	0.5798139433	0.09177806798
344	0.581393702	0.09160130241
345	0.5819195075	0.0913810792
346	0.5855892607	0.09101593508
347	0.5861119612	0.09067918329
348	0.5873707691	0.09043917893
349	0.5894550781	0.09021725223
350	0.5913177966	0.08999344444
351	0.5933894127	0.08962500488
352	0.5949391306	0.0893722908
353	0.5975144194	0.08909084703
354	0.6016153029	0.08879145692
355	0.603874782	0.08858612757
356	0.6054022833	0.08841828611
357	0.6074337599	0.08818298082
358	0.6069264458	0.08793271116
359	0.609964798	0.08765760156
360	0.610974639	0.08744664851
361	0.6134928337	0.08725174541
362	0.6144975569	0.08701448324
363	0.61528046	0.08678599902
364	0.6182809708	0.08661927607
365	0.6182809708	0.08650102948
366	0.6212685062	0.08627932753
367	0.6232530295	0.08597522355
368	0.625231848	0.08574225593
369	0.6267122329	0.08551423419
370	0.6291724688	0.08534756721
371	0.6311343199	0.0851649196
372	0.6316239055	0.08506717025
373	0.6330905635	0.0848755255
374	0.6345540809	0.08471922122
375	0.6357523067	0.08456243481
376	0.6350412238	0.08437319367
377	0.6350412238	0.08424492292
378	0.6350412238	0.08409092616
379	0.6350412238	0.08388485823
380	0.6365005694	0.0836148337
381	0.6379567977	0.08345057461
382	0.6384415162	0.08325947931
383	0.6408599427	0.08302410835
384	0.6418249095	0.08281758283
385	0.6451915294	0.08249699672
386	0.6466292626	0.08222415273
387	0.6475860574	0.08202027446
388	0.6490187157	0.08177489795
389	0.6485415003	0.08152488642
390	0.6504483418	0.08139208852
391	0.6499721361	0.08122684791
392	0.6509242117	0.08109710023
393	0.6504483418	0.08082295304
394	0.6518749454	0.08071150263
395	0.6551919868	0.08053409562
396	0.6561367169	0.08032885665
397	0.659902401	0.08015152665
398	0.6613090974	0.0800037657
399	0.6627128437	0.07983323656
400	0.6641136492	0.0797258339
401	0.6669064744	0.07942095282
402	0.667834823	0.07923793927
403	0.6710738855	0.07897399401
404	0.6719964409	0.07879988466
405	0.6761321385	0.07857381365
406	0.678418637	0.07833933985
407	0.678418637	0.07806758274
408	0.6809198415	0.07790656028
409	0.6820498232	0.07766303995
410	0.683409027	0.07744148872
411	0.6825032028	0.07720535269
412	0.6829562706	0.07697324715
413	0.6838614721	0.07681644123
414	0.6872529676	0.07648553261
415	0.6895000857	0.07631232841
416	0.6908446677	0.07608775722
417	0.6921864934	0.07591375222
418	0.6926331576	0.07566180367
419	0.6930795168	0.07551349775
420	0.6948619099	0.07537085532
421	0.6957512845	0.07524160858
422	0.6966394479	0.07509908341
423	0.6975264024	0.07484125799
424	0.7017077445	0.07464403986
425	0.7043430272	0.0743873912
426	0.7047812013	0.07420889666
427	0.7065309377	0.07400192279
428	0.7087114714	0.07382344582
429	0.7091466962	0.0737319275
430	0.7095816277	0.07359878538
431	0.7104506121	0.07349125933
432	0.7113184269	0.07335534929
433	0.7126179613	0.07320407877
434	0.7143466022	0.07297733395
435	0.7158775205	0.07276494917
436	0.7161151591	0.07258057924
437	0.7193144987	0.0724164373
438	0.7205986271	0.07230267578
439	0.7214532829	0.07222191642
440	0.7214532829	0.07203672169
441	0.7214532829	0.07190006263
442	0.7231591737	0.07168676496
443	0.7255241434	0.07148976179
444	0.7263726718	0.07119040839
445	0.727220071	0.07103982122
446	0.7284890576	0.07085604167
447	0.7289114911	0.07064195412
448	0.7293336439	0.07049073801
449	0.7310194548	0.07032850917
450	0.7314402089	0.07017757102
451	0.731860684	0.07001844195
452	0.7347962231	0.06989822781
453	0.736050155	0.06981136011
454	0.7389663525	0.06966115441
455	0.7406267173	0.06955407487
456	0.7402120362	0.06949812137
457	0.7404532195	0.06940167155
458	0.7429375503	0.06924163815
459	0.742524176	0.06906549506
460	0.743350653	0.06890726001
461	0.7441760442	0.06875016985
462	0.7454121002	0.06863904694
463	0.7466457253	0.06839790261
464	0.7478769268	0.06818108103
465	0.7496811308	0.06797825808
466	0.7499235628	0.0678445618
467	0.7517208242	0.06762578406
468	0.7517208242	0.06741122574
469	0.7527776387	0.06717100197
470	0.7531843003	0.06694273646
471	0.7548082983	0.06676431405
472	0.7558620291	0.06653734497
473	0.7570758265	0.06639383063
474	0.7582872578	0.06619095676
475	0.7592525568	0.0659798454
476	0.7608607954	0.06584245901
477	0.7624648703	0.06562737686
478	0.7632653514	0.06549644067
479	0.7640647976	0.06538251009
480	0.7656605934	0.06527115559
481	0.7667016039	0.06514256881
482	0.7678943531	0.06498208402
483	0.7686882383	0.06478531468
484	0.7690847974	0.06464099423
485	0.7702729437	0.06445006053
486	0.7722480984	0.06421695684
487	0.7734301486	0.06409129834
488	0.7738236597	0.0638671173
489	0.7751494949	0.06371160226
490	0.7743643289	0.06354609942
491	0.7751494949	0.06334298833
492	0.7763253595	0.06320240067
493	0.7774989686	0.06296290957
494	0.7771080157	0.06285379935
495	0.7781356757	0.06273634825
496	0.7800856734	0.06258035485
497	0.7808639308	0.06244572882
498	0.7824174705	0.06226900099
499	0.782805237	0.06216694593
500	0.7835800294	0.06198922683
501	0.7831927565	0.06184380367
502	0.7858984998	0.06171027113
503	0.7858984998	0.06152230123
504	0.787054424	0.06137795917
505	0.7882081491	0.06125567411
506	0.7920380985	0.06102705242
507	0.7931823669	0.06089975622
508	0.7943244695	0.06076485309
509	0.795084671	0.06066717767
510	0.7962231776	0.06053185747
511	0.7973595346	0.0604324244
512	0.7988713442	0.06032956925
513	0.8000027094	0.06017100804
514	0.8015078852	0.06003525399
515	0.8022590579	0.05992537989
516	0.8030092897	0.05980931206
517	0.8030092897	0.05971508675
518	0.8030092897	0.05956850555
519	0.8037585822	0.05943622612
520	0.8045069372	0.05927697925
521	0.8052543564	0.05914904637
522	0.8052543564	0.05900512693
523	0.8052543564	0.05887479013
524	0.8052543564	0.05876998777
525	0.8078629801	0.05864979719
526	0.8082347111	0.05857377298
527	0.8100898936	0.0584449147
528	0.8100898936	0.05832208808
529	0.8115698863	0.05810874757
530	0.8123085029	0.05800223357
531	0.812677467	0.05789518189
532	0.8137829852	0.05779783458
533	0.8141510339	0.05772221785
534	0.8152538109	0.05754283401
535	0.8174532233	0.05743730578
536	0.8181845472	0.05734084095
537	0.8181845472	0.05718470289
538	0.8185498701	0.05709435529
539	0.8192798386	0.05699857667
540	0.8211008196	0.05682456838
