iter	Passed	Remaining
405	5743	23721
406	5755	23699
407	5767	23678
408	5782	23667
409	5796	23652
410	5810	23637
411	5821	23611
412	5834	23593
413	5847	23574
414	5860	23553
415	5870	23525
416	5881	23496
417	5896	23486
418	5906	23457
419	5919	23437
420	5932	23420
421	5945	23401
422	5958	23381
423	5969	23358
424	5984	23344
425	5998	23332
426	6012	23316
427	6023	23293
428	6037	23275
429	6049	23254
430	6060	23231
431	6075	23217
432	6087	23198
433	6099	23176
434	6113	23160
435	6126	23143
436	6139	23124
437	6148	23090
438	6161	23072
439	6172	23050
440	6183	23022
441	6196	23006
442	6207	22980
443	6219	22959
444	6231	22939
445	6245	22922
446	6257	22900
447	6268	22879
448	6281	22861
449	6294	22842
450	6308	22827
451	6320	22807
452	6331	22781
453	6342	22757
454	6355	22738
455	6367	22717
456	6377	22691
457	6386	22660
458	6398	22640
459	6409	22615
460	6420	22589
461	6432	22568
462	6445	22550
463	6457	22531
464	6471	22519
465	6483	22497
466	6497	22484
467	6508	22459
468	6518	22434
469	6530	22412
470	6542	22392
471	6552	22363
472	6562	22337
473	6573	22313
474	6587	22299
475	6600	22282
476	6610	22255
477	6621	22232
478	6633	22212
479	6645	22194
480	6657	22174
481	6670	22156
482	6683	22138
483	6693	22114
484	6706	22096
485	6720	22082
486	6733	22068
487	6744	22043
488	6758	22031
489	6769	22007
490	6784	21998
491	6796	21977
492	6810	21966
493	6821	21942
494	6835	21930
495	6849	21914
496	6861	21896
497	6876	21885
498	6888	21865
499	6897	21838
500	6909	21818
501	6921	21800
502	6935	21786
503	6947	21764
504	6961	21753
505	6975	21740
506	6988	21722
507	7001	21705
508	7015	21693
509	7029	21680
510	7045	21673
511	7063	21672
512	7079	21664
513	7094	21654
514	7109	21647
515	7122	21629
516	7138	21622
517	7151	21605
518	7165	21593
519	7179	21579
520	7192	21562
521	7204	21544
522	7218	21532
523	7230	21513
524	7241	21489
525	7255	21476
526	7268	21461
527	7286	21458
528	7301	21448
529	7316	21437
530	7331	21428
531	7342	21406
532	7354	21386
533	7367	21369
534	7381	21359
535	7394	21340
536	7406	21323
537	7420	21310
538	7437	21305
539	7451	21292
540	7466	21280
541	7478	21262
542	7493	21251
543	7506	21236
544	7521	21226
545	7535	21212
546	7547	21194
547	7563	21186
548	7575	21167
549	7592	21161
550	7606	21149
551	7618	21130
552	7629	21108
553	7640	21088
554	7654	21072
555	7667	21058
556	7682	21046
557	7693	21026
558	7706	21008
559	7718	20992
560	7732	20979
561	7749	20972
562	7763	20958
563	7774	20937
564	7785	20916
565	7796	20895
566	7809	20880
567	7825	20873
568	7842	20867
569	7856	20852
570	7871	20842
571	7886	20833
572	7900	20818
573	7913	20804
574	7929	20796
575	7942	20781
576	7954	20761
577	7968	20747
578	7981	20732
579	7993	20713
580	8009	20707
