iter	Passed	Remaining
196	2929	8327
197	2945	8314
198	2961	8304
199	2977	8292
200	2994	8284
201	3012	8277
202	3029	8268
203	3046	8259
204	3054	8223
205	3071	8216
206	3087	8204
207	3103	8191
208	3117	8173
209	3127	8145
210	3136	8116
211	3153	8107
212	3169	8095
213	3186	8084
214	3201	8071
215	3216	8056
216	3230	8038
217	3241	8013
218	3249	7981
219	3259	7956
220	3270	7932
221	3280	7906
222	3296	7893
223	3313	7884
224	3322	7856
225	3339	7846
226	3356	7837
227	3374	7829
228	3391	7819
229	3403	7797
230	3415	7777
231	3430	7763
232	3448	7754
233	3456	7724
234	3472	7712
235	3483	7689
236	3500	7680
237	3518	7672
238	3530	7652
239	3550	7648
240	3563	7629
241	3580	7619
242	3597	7609
243	3613	7598
244	3630	7587
245	3647	7576
246	3665	7568
247	3683	7559
248	3700	7549
249	3716	7537
250	3733	7526
251	3750	7516
252	3767	7505
253	3784	7494
254	3802	7485
255	3819	7474
256	3835	7462
257	3853	7453
258	3871	7444
259	3887	7431
260	3903	7418
261	3920	7407
262	3937	7395
263	3954	7384
264	3972	7374
265	3988	7363
266	4006	7352
267	4024	7342
268	4040	7330
269	4058	7320
270	4075	7309
271	4093	7299
272	4110	7287
273	4126	7273
274	4142	7260
275	4157	7245
276	4172	7230
277	4189	7218
278	4206	7207
279	4223	7195
280	4240	7183
281	4257	7170
282	4273	7158
283	4290	7145
284	4307	7133
285	4324	7122
286	4342	7111
287	4359	7098
288	4375	7085
289	4392	7073
290	4409	7061
291	4427	7050
292	4443	7037
293	4460	7023
294	4476	7010
295	4493	6998
296	4510	6985
297	4526	6972
298	4543	6960
299	4560	6946
300	4576	6932
301	4593	6921
302	4610	6908
303	4628	6897
304	4646	6885
305	4662	6872
306	4679	6859
307	4695	6845
308	4712	6832
309	4729	6820
310	4746	6806
311	4762	6793
312	4778	6779
313	4795	6765
314	4812	6752
315	4830	6741
316	4846	6727
317	4863	6714
318	4878	6698
319	4894	6684
320	4910	6669
321	4927	6657
322	4945	6645
323	4962	6631
324	4977	6616
325	4993	6602
326	5010	6588
327	5027	6575
328	5044	6561
329	5059	6547
330	5076	6533
331	5093	6520
332	5109	6505
333	5125	6491
334	5142	6477
335	5159	6464
336	5176	6451
337	5193	6437
338	5209	6423
339	5226	6409
340	5245	6398
341	5262	6385
342	5278	6370
343	5294	6356
344	5310	6342
345	5327	6328
346	5344	6314
347	5361	6301
348	5377	6286
349	5394	6273
350	5411	6259
351	5427	6244
352	5444	6231
353	5462	6218
354	5479	6204
355	5496	6190
356	5512	6176
357	5528	6161
358	5545	6147
359	5562	6133
360	5578	6119
361	5595	6105
362	5612	6091
363	5628	6076
364	5644	6062
365	5662	6049
366	5680	6036
367	5697	6023
368	5714	6008
369	5731	5994
370	5746	5979
371	5764	5965
372	5781	5952
373	5799	5939
374	5816	5925
375	5832	5910
376	5848	5895
377	5865	5881
378	5884	5868
379	5901	5854
380	5918	5840
381	5935	5826
382	5952	5813
383	5969	5798
384	5986	5784
385	6003	5770
386	6019	5755
387	6035	5740
388	6052	5725
389	6067	5709
390	6084	5695
391	6101	5680
392	6118	5667
393	6136	5653
394	6152	5638
395	6169	5623
396	6186	5610
397	6203	5595
398	6220	5581
399	6237	5567
400	6254	5552
401	6271	5537
402	6288	5523
403	6305	5509
404	6322	5494
405	6338	5480
406	6354	5464
407	6372	5450
408	6390	5437
409	6406	5421
410	6423	5407
411	6439	5392
412	6456	5377
413	6472	5362
414	6488	5347
415	6504	5331
416	6519	5316
417	6534	5299
418	6551	5284
419	6568	5270
420	6586	5256
421	6602	5241
422	6619	5226
423	6636	5212
424	6652	5196
425	6669	5182
426	6687	5168
427	6704	5153
428	6721	5138
429	6737	5123
430	6753	5108
431	6770	5093
432	6787	5079
433	6805	5064
434	6821	5049
435	6838	5034
436	6854	5019
437	6872	5005
438	6888	4989
439	6904	4974
440	6921	4959
441	6938	4944
442	6955	4930
443	6972	4915
444	6989	4900
445	7007	4886
446	7024	4871
447	7041	4856
448	7059	4842
449	7075	4827
450	7091	4811
451	7107	4796
452	7124	4780
453	7139	4765
454	7155	4749
455	7172	4734
456	7189	4719
457	7205	4704
458	7222	4689
459	7239	4673
460	7256	4659
461	7272	4643
462	7289	4628
463	7305	4613
464	7322	4598
465	7338	4582
466	7354	4566
467	7371	4552
468	7388	4536
469	7403	4520
470	7421	4506
471	7438	4491
472	7455	4476
473	7471	4460
474	7487	4445
475	7505	4430
476	7521	4415
477	7538	4400
478	7555	4385
479	7572	4370
480	7588	4354
481	7605	4339
482	7623	4324
483	7640	4309
484	7658	4294
485	7673	4279
486	7690	4263
487	7708	4248
488	7725	4233
489	7741	4218
490	7758	4203
491	7774	4187
492	7790	4171
493	7806	4156
494	7823	4141
495	7840	4125
496	7857	4110
497	7875	4095
498	7892	4080
499	7910	4066
500	7927	4050
501	7944	4035
502	7963	4021
503	7980	4005
504	7997	3990
505	8015	3975
506	8032	3960
507	8050	3945
508	8068	3931
509	8085	3915
510	8102	3900
511	8118	3884
512	8135	3869
513	8152	3854
514	8171	3839
515	8189	3824
516	8207	3810
517	8224	3794
518	8241	3779
519	8259	3764
520	8276	3749
521	8294	3733
522	8312	3718
523	8329	3703
524	8346	3688
525	8362	3672
526	8379	3657
527	8396	3641
528	8413	3626
529	8430	3610
530	8446	3595
531	8463	3579
532	8481	3564
533	8497	3548
534	8514	3533
535	8530	3517
536	8547	3501
537	8566	3486
538	8583	3471
539	8601	3456
540	8619	3441
541	8636	3425
542	8653	3410
543	8670	3394
544	8687	3379
545	8704	3363
546	8720	3347
547	8737	3332
548	8755	3317
549	8772	3301
550	8789	3286
551	8806	3270
552	8823	3255
553	8841	3239
554	8859	3224
555	8876	3209
556	8893	3193
557	8910	3177
558	8927	3162
559	8944	3146
560	8961	3130
561	8979	3115
562	8995	3099
563	9012	3084
564	9029	3068
565	9046	3052
566	9063	3037
567	9080	3021
568	9097	3005
569	9114	2990
570	9132	2974
571	9148	2959
572	9165	2943
573	9181	2927
574	9198	2911
575	9216	2896
576	9233	2880
577	9249	2864
578	9265	2848
579	9281	2832
580	9299	2817
581	9316	2801
582	9332	2785
583	9349	2769
584	9365	2753
585	9381	2737
586	9398	2721
587	9416	2706
588	9433	2690
589	9450	2675
590	9467	2659
591	9483	2643
592	9500	2627
593	9517	2611
594	9533	2595
595	9551	2580
596	9569	2564
597	9586	2548
598	9602	2532
599	9620	2517
600	9637	2501
601	9654	2485
602	9672	2470
603	9689	2454
604	9706	2438
605	9722	2422
606	9741	2407
607	9758	2391
608	9776	2375
609	9792	2359
610	9809	2343
611	9825	2327
612	9841	2311
613	9858	2296
614	9874	2280
615	9892	2264
616	9909	2248
617	9927	2232
618	9945	2217
619	9960	2201
620	9978	2185
621	9996	2169
622	10013	2153
623	10029	2137
624	10046	2121
625	10064	2106
626	10080	2090
627	10097	2074
628	10115	2058
629	10133	2042
630	10150	2026
631	10166	2010
632	10184	1995
633	10202	1979
634	10218	1963
635	10235	1947
636	10250	1931
637	10266	1914
638	10283	1899
639	10300	1883
640	10316	1866
641	10333	1850
642	10351	1835
643	10368	1819
644	10387	1803
645	10404	1787
646	10421	1771
647	10437	1755
648	10457	1740
649	10473	1724
650	10489	1708
651	10508	1692
652	10526	1676
653	10545	1660
654	10562	1644
655	10580	1628
656	10597	1612
657	10613	1596
658	10630	1580
659	10648	1565
660	10665	1548
661	10681	1532
662	10697	1516
663	10713	1500
664	10730	1484
665	10747	1468
666	10764	1452
667	10782	1436
668	10799	1420
669	10818	1404
670	10835	1388
671	10851	1372
672	10867	1356
673	10883	1340
674	10901	1324
675	10919	1308
676	10936	1292
677	10953	1276
678	10971	1260
679	10989	1244
680	11005	1228
681	11023	1212
682	11040	1196
683	11057	1180
684	11073	1163
685	11090	1147
686	11106	1131
687	11124	1115
688	11142	1099
689	11160	1083
690	11179	1067
691	11196	1051
692	11212	1035
693	11231	1019
694	11250	1003
695	11269	987
696	11288	971
697	11305	955
698	11322	939
699	11338	923
700	11356	907
701	11375	891
702	11393	875
703	11411	859
704	11429	843
705	11446	826
706	11462	810
707	11479	794
708	11496	778
709	11514	762
710	11532	746
711	11548	729
712	11566	713
713	11583	697
714	11600	681
715	11619	665
716	11638	649
717	11656	633
718	11677	617
719	11695	601
720	11716	585
721	11735	568
722	11754	552
723	11772	536
724	11789	520
725	11806	504
726	11823	487
727	11842	471
728	11859	455
729	11876	439
730	11895	423
731	11915	406
732	11933	390
733	11952	374
734	11970	358
735	11989	342
736	12010	325
737	12029	309
738	12046	293
739	12065	277
740	12082	260
741	12100	244
742	12118	228
743	12136	212
744	12153	195
745	12170	179
746	12187	163
747	12203	146
748	12220	130
749	12237	114
750	12255	97
751	12271	81
752	12286	65
753	12304	48
754	12322	32
755	12340	16
756	12357	0
