iter	Passed	Remaining
399	103039	12879
400	103316	12624
401	103583	12368
402	103858	12112
403	104135	11856
404	104418	11602
405	104704	11347
406	104968	11090
407	105238	10833
408	105580	10583
409	105883	10330
410	106160	10073
411	106420	9815
412	106695	9558
413	106980	9302
414	107301	9049
415	107598	8794
416	107883	8537
417	108143	8278
418	108420	8021
419	108722	7765
420	109003	7508
421	109298	7252
422	109562	6993
423	109843	6735
424	110126	6478
425	110406	6220
426	110671	5961
427	110962	5703
428	111247	5445
429	111510	5186
430	111816	4929
431	112093	4670
432	112392	4412
433	112740	4156
434	113064	3898
435	113342	3639
436	113633	3380
437	113908	3120
438	114174	2860
439	114460	2601
440	114753	2341
441	115044	2082
442	115346	1822
443	115681	1563
444	115722	1300
445	116018	1040
446	116314	780
447	116622	520
448	116904	260
449	117207	0
